id,snapshot_date,snapshot_batch,source_table,recorded_at,security,total_bid,total_ask,diff_percent,ppl_dominance,total_bid_splits,total_ask_splits,top_bid_qty,top_bid_price,current_bid_price,created_at
179,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",TYRE.N0000,37954,32750,13.7113,60.66,49,12,8911,91,91.6,"2026-01-04 01:43:54"
180,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",MRH.N0000,42823,37553,12.3065,40.91,31,13,13530,20.2,21.1,"2026-01-04 01:43:54"
181,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",PACK.N0000,1561755,1380444,11.6094,34.92,85,41,1012000,13.8,14.5,"2026-01-04 01:43:54"
182,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",RHTL.N0000,29390,26059,11.3338,-8.57,16,19,10985,33,33.2,"2026-01-04 01:43:54"
183,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",COOP.N0000,8264386,7419800,10.2196,-15,136,184,6708508,5.1,5.2,"2026-01-04 01:43:54"
184,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",SHAW.N0000,13644,12624,7.4758,9.09,18,15,9675,225,235,"2026-01-04 01:43:54"
185,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",HARI.N0000,874,811,7.2082,0,14,14,18,6925,7050,"2026-01-04 01:43:54"
186,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",TPL.N0000,25677,24266,5.4952,21.74,28,18,2521,157.5,165,"2026-01-04 01:43:54"
187,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",GLAS.N0000,75559,72624,3.8844,-5.45,26,29,67671,58,58.3,"2026-01-04 01:43:54"
188,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",ATLL.N0000,23576,22955,2.634,20,24,16,10250,44,45.1,"2026-01-04 01:43:54"
189,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",COCO.N0000,358468,350069,2.343,-18.37,20,29,288000,23.5,24.2,"2026-01-04 01:43:54"
190,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",SHL.N0000,1177691,1152901,2.105,37.25,105,48,295126,6.2,6.7,"2026-01-04 01:43:54"
191,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",JAT.N0000,888967,870734,2.051,-28.21,42,75,17613,53.7,53.7,"2026-01-04 01:43:54"
192,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",CIND.N0000,29156,28710,1.5297,-8,23,27,14316,226,227.75,"2026-01-04 01:43:54"
193,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",DIPD.N0000,379230,376230,0.7911,36.84,52,24,107970,67.5,68.1,"2026-01-04 01:43:54"
194,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",ACAP.N0000,401931,399563,0.5892,13.04,52,40,90000,6.2,6.9,"2026-01-04 01:43:54"
195,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",SHOT.X0000,115662,115424,0.2058,-4.55,21,23,74565,15,15.4,"2026-01-04 01:43:54"
196,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",MERC.N0000,1234,76,93.8412,100,32,0,790,7312.5,9140,"2026-01-04 01:43:54"
197,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",CTHR.N0000,12722,2221,82.5421,-11.11,12,15,110,631,651,"2026-01-04 01:43:54"
198,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",HNB.N0000,137319,30865,77.5231,18.52,32,22,100370,390,395,"2026-01-04 01:43:54"
199,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",CLND.N0000,866627,251034,71.0332,-9.52,19,23,31250,50,51.8,"2026-01-04 01:43:54"
200,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",JKH.N0000,16162027,4963371,69.2899,75.52,552,77,2002311,20.5,21,"2026-01-04 01:43:54"
201,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",CALF.N0000,17381,7393,57.465,-8.33,11,13,14500,71,79.6,"2026-01-04 01:43:54"
202,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",OFEQ.N0000,4132,1770,57.1636,-8.33,11,13,225,251,251,"2026-01-04 01:43:54"
203,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",BALA.N0000,76066,33032,56.5746,23.08,16,10,2050,90.2,92.1,"2026-01-04 01:43:54"
204,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",SFCL.N0000,2740,1198,56.2774,60,20,5,300,531.25,611,"2026-01-04 01:43:54"
205,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",CTBL.N0000,1933812,873829,54.8131,-9.86,32,39,208445,8.7,10.2,"2026-01-04 01:43:54"
206,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",CFIN.N0000,148466,68333,53.974,31.25,21,11,1630,305,310,"2026-01-04 01:43:54"
207,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",KZOO.N0000,2768953,1304351,52.8937,-47.83,24,68,256008,12,12.8,"2026-01-04 01:43:54"
208,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",SIGV.N0000,15202,7164,52.8746,15.38,15,11,1000,105,117,"2026-01-04 01:43:54"
209,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",DOCK.N0000,256540,121769,52.5341,-57.69,11,41,1000,310,322.5,"2026-01-04 01:43:54"
210,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",GEST.N0000,17482,8631,50.6292,16.67,14,10,7250,220,222,"2026-01-04 01:43:54"
211,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",TJL.N0000,299287,167679,43.9738,65.66,82,17,30200,39.7,39.8,"2026-01-04 01:43:54"
212,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",AGST.X0000,266818,152178,42.9656,-11.11,12,15,100000,10.8,12.1,"2026-01-04 01:43:54"
213,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",HASU.N0000,134921,79267,41.2493,-2.7,18,19,7500,117.5,119.5,"2026-01-04 01:43:54"
214,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",ONAL.N0000,77272,47098,39.0491,3.23,16,15,9500,46,50.1,"2026-01-04 01:43:54"
215,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",TANG.N0000,6934,4255,38.6357,22.22,11,7,5000,132.5,135,"2026-01-04 01:43:54"
216,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",COCO.X0000,130906,86060,34.2582,-22.22,14,22,16935,18.1,18.1,"2026-01-04 01:43:54"
217,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",FCT.N0000,524269,354321,32.4162,33.33,66,33,47626,30.5,31.4,"2026-01-04 01:43:54"
218,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",KAHA.N0000,130279,88088,32.3851,14.29,20,15,46249,22,22.9,"2026-01-04 01:43:54"
219,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",BBH.N0000,99597,67821,31.9046,-5.88,16,18,51150,24.1,25.4,"2026-01-04 01:43:54"
220,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",AMF.N0000,437428,299560,31.5179,-15.15,14,19,35500,70,76.5,"2026-01-04 01:43:54"
221,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",RHL.N0000,267128,183455,31.3232,-23.81,16,26,10570,35,40.6,"2026-01-04 01:43:54"
222,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",TYRE.N0000,43327,30040,30.6668,43.59,28,11,3221,91,91.7,"2026-01-04 01:43:54"
223,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",RGEM.N0000,11959,8482,29.0743,-7.69,12,14,850,91.4,91.5,"2026-01-04 01:43:54"
224,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",COMB.N0000,387599,291934,24.6814,46.43,41,15,27036,204.25,204.75,"2026-01-04 01:43:54"
225,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",PARA.N0000,1227,934,23.8794,-33.33,4,8,1010,125,125,"2026-01-04 01:43:54"
226,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",DIAL.N0000,636130,486001,23.6004,-14.29,42,56,66080,28,28.9,"2026-01-04 01:43:54"
227,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",CDB.N0000,39194,30841,21.3119,-7.69,12,14,1000,365,381.75,"2026-01-04 01:43:54"
228,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",JINS.N0000,113461,89340,21.2593,-36.84,12,26,5000,153.25,158,"2026-01-04 01:43:54"
229,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",HNB.X0000,58749,47133,19.7723,31.03,38,20,20262,310,312.5,"2026-01-04 01:43:54"
230,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",PACK.N0000,1650030,1341779,18.6815,27.27,56,32,1000000,13.8,14.4,"2026-01-04 01:43:54"
231,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",CPRT.N0000,780,637,18.3333,0,6,6,100,501,600.25,"2026-01-04 01:43:54"
232,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",HUNT.N0000,903,751,16.8328,20,18,12,101,1250,1427,"2026-01-04 01:43:54"
233,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",COOP.N0000,8088125,6742436,16.6378,-25.23,80,134,6395383,5.1,5.1,"2026-01-04 01:43:54"
234,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",HBS.N0000,903222,760790,15.7693,12.15,60,47,542250,11.5,12,"2026-01-04 01:43:54"
235,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",LDEV.N0000,401853,339405,15.54,23.53,21,13,301000,25,26.1,"2026-01-04 01:43:54"
236,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",CALH.N0000,1129086,960616,14.9209,38.6,79,35,236442,16.7,16.8,"2026-01-04 01:43:54"
237,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",SAMP.N0000,288693,246746,14.53,36.69,95,44,67906,145,146.75,"2026-01-04 01:43:54"
238,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",MARA.N0000,2891705,2518241,12.915,-21.62,29,45,641071,7.5,7.7,"2026-01-04 01:43:54"
239,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",MRH.N0000,42823,37553,12.3065,25.71,22,13,12478,20,21,"2026-01-04 01:43:54"
240,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",CIND.N0000,30882,27430,11.178,-12.5,14,18,2186,221.5,223.75,"2026-01-04 01:43:54"
241,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",BREW.N0000,1059,942,11.0482,-4.35,11,12,51,2605,2605,"2026-01-04 01:43:54"
242,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",COMB.X0000,43683,39268,10.1069,14.29,36,27,14932,185,186,"2026-01-04 01:43:54"
243,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",UCAR.N0000,736,674,8.4239,4.35,12,11,300,1255,1355.25,"2026-01-04 01:43:54"
244,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",HARI.N0000,906,832,8.1678,14.29,16,12,21,6500,6952,"2026-01-04 01:43:54"
245,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",BOPL.N0000,21786,20021,8.1015,-4.76,10,11,10633,80,82.6,"2026-01-04 01:43:54"
246,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",AHUN.N0000,128225,118314,7.7294,11.11,20,16,5000,118.75,122.25,"2026-01-04 01:43:54"
247,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",NTB.N0000,130517,122349,6.2582,28.89,29,16,4717,289,289,"2026-01-04 01:43:54"
248,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",GUAR.N0000,20620,19397,5.9311,-15.38,11,15,4000,300,304,"2026-01-04 01:43:54"
249,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",SHL.N0000,1202921,1138636,5.3441,35.71,76,36,245126,6.2,6.7,"2026-01-04 01:43:54"
250,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",EDEN.N0000,522829,502279,3.9305,4.17,50,46,123238,13.5,14.3,"2026-01-04 01:43:54"
251,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",HHL.N0000,1066933,1027387,3.7065,28.68,83,46,144681,34,34.6,"2026-01-04 01:43:54"
252,2025-10-31,05,bid_vs_ask_2025_10_31_05,"2025-10-31 21:30:50",RHL.X0000,134643,130374,3.1706,-60,7,28,1750,29.5,29.5,"2026-01-04 01:43:54"
253,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",TPL.N0000,24752,2736,88.9463,13.04,13,10,605,165,165.25,"2026-01-04 01:43:54"
254,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",CLND.N0000,579873,82060,85.8486,-26.32,14,24,30000,51,52.8,"2026-01-04 01:43:54"
255,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",CFIN.N0000,124408,26914,78.3663,33.33,30,15,8909,312,313.75,"2026-01-04 01:43:54"
256,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",HNB.N0000,120791,26700,77.8957,38.03,49,22,101030,390,395,"2026-01-04 01:43:54"
257,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",DIAL.N0000,1030633,246807,76.0529,9.91,61,50,509518,29,29,"2026-01-04 01:43:54"
258,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",CTC.N0000,3113,819,73.691,22.22,22,14,470,1685,1692.25,"2026-01-04 01:43:54"
259,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",DOCK.N0000,256568,70923,72.357,-16.13,13,18,5000,325,325,"2026-01-04 01:43:54"
260,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",KFP.N0000,13100,3659,72.0687,14.29,12,9,300,162.75,162.75,"2026-01-04 01:43:54"
261,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",TANG.N0000,7177,3114,56.6114,15.79,11,8,5000,132.5,139,"2026-01-04 01:43:54"
262,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",SHAW.N0000,9968,4428,55.5778,-3.7,13,14,9067,225,232.25,"2026-01-04 01:43:54"
263,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",MERC.N0000,1223,544,55.5192,-6.67,14,16,103,9700,9720,"2026-01-04 01:43:54"
264,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",AMF.N0000,418834,200655,52.092,-10.64,21,26,10365,77,78.1,"2026-01-04 01:43:54"
265,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",SPEN.N0000,55819,27748,50.2893,-9.52,19,23,43640,163,163,"2026-01-04 01:43:54"
266,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",JKH.N0000,8334645,4320580,48.1612,75.62,605,84,2089345,20.5,21.2,"2026-01-04 01:43:54"
267,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",HBS.N0000,764277,399829,47.6853,22.64,65,41,516675,11.5,12,"2026-01-04 01:43:54"
268,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",NTB.X0000,1077,592,45.0325,17.24,17,12,501,330,367.5,"2026-01-04 01:43:54"
269,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",RHL.N0000,121899,67853,44.3367,-45,11,29,100000,43,43.9,"2026-01-04 01:43:54"
270,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",RGEM.N0000,7317,4260,41.7794,0,14,14,850,91.4,92.2,"2026-01-04 01:43:54"
271,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",AINS.N0000,9413,5628,40.2103,11.11,15,12,3302,35,36.1,"2026-01-04 01:43:54"
272,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",SHOT.X0000,100768,65201,35.2959,-13.64,19,25,71750,15,15.3,"2026-01-04 01:43:54"
273,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",CRL.N0000,1108057,717184,35.2755,3.03,51,48,552200,5,5.5,"2026-01-04 01:43:54"
274,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",COOP.N0000,7471480,4880898,34.6729,-18.49,97,141,6602478,5.1,5.3,"2026-01-04 01:43:54"
275,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",SHL.N0000,934839,624451,33.2023,37.5,66,30,245000,6.2,6.7,"2026-01-04 01:43:54"
276,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",COMD.N0000,5791,3892,32.7923,-7.69,12,14,3802,245,272,"2026-01-04 01:43:54"
277,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",CITH.N0000,6752964,4702547,30.3632,-22.47,69,109,3557507,3,3.4,"2026-01-04 01:43:54"
278,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",LDEV.N0000,343831,262452,23.6683,2.33,22,21,7700,26,26.6,"2026-01-04 01:43:54"
279,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",MRH.N0000,38532,29584,23.2223,29.41,22,12,11850,20,21,"2026-01-04 01:43:54"
280,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",HHL.N0000,706727,544694,22.9272,30.94,91,48,465530,34,34.6,"2026-01-04 01:43:54"
281,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",FCT.N0000,360277,277795,22.8941,32.73,73,37,21975,31.2,31.9,"2026-01-04 01:43:54"
282,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",HASU.N0000,85364,66472,22.1311,-13.64,19,25,4544,118,121,"2026-01-04 01:43:54"
283,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",TJL.N0000,242184,189288,21.8412,72.17,99,16,43280,39.7,39.8,"2026-01-04 01:43:54"
284,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",HSIG.N0000,21294,17080,19.7896,-23.53,13,21,11500,102.5,108,"2026-01-04 01:43:54"
285,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",KAHA.N0000,114465,94599,17.3555,21.05,23,15,46025,22,24,"2026-01-04 01:43:54"
286,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",COMB.N0000,158486,131719,16.8892,36,51,24,81922,205,205,"2026-01-04 01:43:54"
287,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",CFVF.N0000,272349,237754,12.7025,49.43,65,22,21048,57,57.8,"2026-01-04 01:43:54"
288,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",ELPL.N0000,10610,9326,12.1018,0,15,15,511,196,196.75,"2026-01-04 01:43:54"
289,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",ATLL.N0000,16642,14844,10.804,12.5,18,14,10220,44,45,"2026-01-04 01:43:54"
290,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",JINS.N0000,53599,48702,9.1364,-29.17,17,31,5000,153.25,160,"2026-01-04 01:43:54"
291,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",JAT.N0000,832281,799595,3.9273,28.71,65,36,44001,54,54.9,"2026-01-04 01:43:54"
292,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",HDFC.N0000,206719,200105,3.1995,24.44,28,17,94210,43,44.1,"2026-01-04 01:43:54"
293,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",TILE.N0000,49732,48169,3.1428,42.86,40,16,10790,52,52.5,"2026-01-04 01:43:54"
294,2025-11-03,01,bid_vs_ask_2025_11_03_01,"2025-11-03 09:37:17",CBNK.N0000,1882716,1852370,1.6118,17.99,82,57,1088566,10.2,10.6,"2026-01-04 01:43:54"
295,2025-11-03,02,bid_vs_ask_2025_11_03_02,"2025-11-03 10:08:07",DOCK.N0000,341724,29319,91.4203,-14.29,18,24,9098,345,351,"2026-01-04 01:43:55"
296,2025-11-03,02,bid_vs_ask_2025_11_03_02,"2025-11-03 10:08:07",BALA.N0000,74125,7860,89.3963,16.13,18,13,66500,74.1,92,"2026-01-04 01:43:55"
297,2025-11-03,02,bid_vs_ask_2025_11_03_02,"2025-11-03 10:08:07",CLND.N0000,602623,135762,77.4715,-31.82,15,29,30000,51,53,"2026-01-04 01:43:55"
298,2025-11-03,02,bid_vs_ask_2025_11_03_02,"2025-11-03 10:08:07",CFIN.N0000,124984,32070,74.3407,27.27,35,20,8699,312,312.5,"2026-01-04 01:43:55"
299,2025-11-03,02,bid_vs_ask_2025_11_03_02,"2025-11-03 10:08:07",CTC.N0000,3136,870,72.2577,-12,11,14,9,1695.5,1703,"2026-01-04 01:43:55"
300,2025-11-03,02,bid_vs_ask_2025_11_03_02,"2025-11-03 10:08:07",NTB.N0000,146443,44309,69.7432,30.77,34,18,19815,290,290.5,"2026-01-04 01:43:55"
301,2025-11-03,02,bid_vs_ask_2025_11_03_02,"2025-11-03 10:08:07",SFCL.N0000,2843,942,66.866,3.23,16,15,260,600,660,"2026-01-04 01:43:55"
302,2025-11-03,02,bid_vs_ask_2025_11_03_02,"2025-11-03 10:08:07",DIAL.N0000,699491,242624,65.3142,9.09,66,55,463150,28,29,"2026-01-04 01:43:55"
303,2025-11-03,02,bid_vs_ask_2025_11_03_02,"2025-11-03 10:08:07",LGL.X0000,312720,113353,63.7526,2.04,25,24,205000,49,50,"2026-01-04 01:43:55"
304,2025-11-03,02,bid_vs_ask_2025_11_03_02,"2025-11-03 10:08:07",GEST.N0000,18870,6999,62.9094,22.58,19,12,13250,220,223,"2026-01-04 01:43:55"
305,2025-11-03,02,bid_vs_ask_2025_11_03_02,"2025-11-03 10:08:07",SMOT.N0000,990,388,60.8081,7.14,15,13,250,1174,1174,"2026-01-04 01:43:55"
306,2025-11-03,02,bid_vs_ask_2025_11_03_02,"2025-11-03 10:08:07",KFP.N0000,13305,5311,60.0827,4,13,12,300,162.75,163,"2026-01-04 01:43:55"
307,2025-11-03,02,bid_vs_ask_2025_11_03_02,"2025-11-03 10:08:07",BBH.N0000,80638,34170,57.6254,-5.88,16,18,51150,24.1,25,"2026-01-04 01:43:55"
308,2025-11-03,02,bid_vs_ask_2025_11_03_02,"2025-11-03 10:08:07",AGST.X0000,197920,84553,57.2792,-15.15,14,19,100000,10.8,12.7,"2026-01-04 01:43:55"
309,2025-11-03,02,bid_vs_ask_2025_11_03_02,"2025-11-03 10:08:07",TANG.N0000,7177,3114,56.6114,10,11,9,5000,132.5,139,"2026-01-04 01:43:55"
310,2025-11-03,02,bid_vs_ask_2025_11_03_02,"2025-11-03 10:08:07",SHAW.N0000,10077,5253,47.8714,6.67,16,14,18957,225,232.25,"2026-01-04 01:43:55"
311,2025-11-03,02,bid_vs_ask_2025_11_03_02,"2025-11-03 10:08:07",RHL.N0000,151321,80357,46.8963,-44.68,13,34,100000,43,43.2,"2026-01-04 01:43:55"
